"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"SPON2" 235.762768637903 -2.60933142179042 0.141932959704149 -18.3842528700128 1.75642795554504e-75 5.66448015663276e-72
"PCNA" 123.976390148388 -1.31956404440711 0.151086482364679 -8.73383259544068 2.46185394968223e-18 4.96217436732824e-16
"TMEM98" 26.0406276816336 -1.12864856191353 0.306344596265064 -3.68424504846486 0.000229381487678177 0.00337018358889349
"BUB1B" 13.2036761201668 -1.53000557494776 0.433694314961228 -3.5278432807784 0.00041896012575627 0.00560641662059739
"KIF22" 49.2420573216753 -1.02498599398442 0.221825688256556 -4.6206821312731 3.82480404494958e-06 0.000103757996390671
"C1orf85" 12.6979962391426 -1.84336247620682 0.459440066753643 -4.01219355819756 6.01571429868461e-05 0.00108992576478977
"ASF1B" 28.127994649345 -1.75917844325669 0.310350119798576 -5.66836721183944 1.44164734086682e-08 7.32175224298504e-07
"NCAM2" 14.5578661200855 -2.01138564516187 0.439416934020467 -4.5773967488203 4.70798032571847e-06 0.000124452758610181
"CRTAP" 21.4245888887026 -1.39220155520684 0.339582533694501 -4.09974429503287 4.13606870603309e-05 0.0007908022210482
"TSC22D3" 22.4328035114677 1.34670142780381 0.330632597264935 4.07310543166047 4.63904112278331e-05 0.00087490687841966
"GULP1" 30.5972591658692 -2.14027759534373 0.314629929184238 -6.80252384410146 1.02801994415013e-11 9.08318991749085e-10
"SF3B3" 40.9822722378899 -1.45697034783445 0.250458938387351 -5.81720244130858 5.98406539203915e-09 3.38572120865373e-07
"NKX3-1" 54.9609853384721 -1.17718810048502 0.215932908717375 -5.4516382309553 4.99079054495859e-08 2.29932850107021e-06
"MCM5" 56.1068850894291 -1.06856641504492 0.209228804689348 -5.10716684842451 3.27024971738118e-07 1.20901433333088e-05
"RAF1" 20.0455066607392 -1.82945489719972 0.367397441943727 -4.97949819008248 6.37493491150556e-07 2.2106629128608e-05
"PTTG1" 105.813968167636 -1.20087238762182 0.165788716978667 -7.24339031935654 4.37605157497841e-13 4.21276606844937e-11
"KIFC1" 11.2104569106842 -1.44062119427449 0.467367895682531 -3.08241367792421 0.00205329273183337 0.0201578966823824
"BRI3BP" 11.7123061834636 -1.29216896019754 0.449315486182515 -2.87586117090264 0.004029268861628 0.033687958239333
"KNSTRN" 17.3318950761103 -1.04400274390004 0.365543327877912 -2.85603009077141 0.00428974476547945 0.035112758549927
"CENPH" 17.3058411714752 -1.6644057535756 0.387439910170196 -4.29590682293017 1.73980653528779e-05 0.000377836772815026
"CRAT" 25.2012781133323 1.42865628078387 0.32635736856935 4.37758242458767 1.20002984425848e-05 0.000276101451002975
"DNASE2B" 14.4291164745391 2.0190165394004 0.442996719755143 4.55763315926215 5.17332917630558e-06 0.000134548278980528
"TUBA1C" 226.262086559559 -1.07865130005289 0.113402716035628 -9.51168841241874 1.87592678988918e-21 5.26075121512399e-19
"BCAM" 13.2803896968466 1.1649762263337 0.426853679004125 2.72921678700686 0.00634849542060207 0.0478921584361209
"IQGAP2" 29.4435600176168 1.00114119268219 0.281808491042278 3.5525586506618 0.000381503960875331 0.00519135136634153
